x,y,theta
2.1187137834999303,2.6208097189720476,3.1480010656447237
2.0688216513270632,2.6182394539244358,3.2355485705213374
2.0193202384460416,2.6114435303969077,3.3153180103680095
1.9704528525686864,2.6009762784056587,3.3828836808992579
1.9222989034476468,2.5875679887944503,3.4355812024189216
1.8747867703429586,2.5720122512129411,3.4724982610412662
1.8277407051050101,2.55508374541082,3.4940640016764735
1.7809362219203251,2.5374910468653464,3.5016595137062358
1.7341499062529167,2.519848757608087,3.4974134790707723
1.6871979907085037,2.5026542604749595,3.4840820411438216
1.6399597085671638,2.4862661622489886,3.4648328981772463
1.5923824834679132,2.4708920736081348,3.4428636177174483
1.5444706913968125,2.4565949192057985,3.4209564951900018
1.496265379147474,2.4433193740718813,3.4011458095467342
1.4478238152335672,2.4309310049629067,3.3845941326084095
1.3992043148621807,2.4192579093463822,3.3716446584962889
1.3504571790370106,2.4081279121759538,3.3619641100596382
1.3016201385045749,2.3973981282243884,3.3547269175695238
1.2527166657686823,2.3869747834079513,3.3488331913516971
1.2037564140098702,2.3768213691338964,3.3431446763183357
1.1547375378996294,2.366955066543194,3.3366910971332904
1.1056504526684792,2.3574344448851909,3.3288001870783694
1.0564822327912577,2.3483429931667361,3.3191478751131513
1.0072208636497693,2.3397717556558089,3.3077652719190858
0.95785881684652874,2.3318019497470841,3.2950338262619314
0.90839550012150461,2.3244877373265895,3.281659663518588
0.8588380683169573,2.3178409910111433,3.2685925418929682
0.8092003503028421,2.311821794836264,3.2568764207806589
0.75950038066564929,2.3063379632023082,3.2474658626823709
0.70975764968950161,2.3012539620370149,3.2410649973110055
0.65999108902315484,2.296406763543112,3.2380226206250264
0.61021807698412334,2.2916255016264122,3.2382797499268507
0.56045398255433621,2.2867527076675001,3.2413581258614368
0.51071148156344137,2.2816651114413093,3.2464011797811669
0.46099922144995942,2.276290664739224,3.2522912844276597
0.41132016021046441,2.2706174646987196,3.257837286481208
0.36167049022665299,2.2646919419205913,3.2619761218071019
0.31203993769392002,2.2586076951457983,3.2639157551521505
0.26241351204946228,2.252489598719813,3.2631881733098314
0.21277417285949612,2.2464775807197856,3.2596460364481108
0.16310582930937942,2.2407112230818012,3.2534662389249722
0.11339628046358941,2.2353132040256249,3.2451915071371316
0.06363962346334634,2.2303696138158315,3.2357748835664433
0.013837388651427064,2.2259087022294235,3.2265506276364273
-0.036002119785667794,2.221883826948269,3.2190817544804693
-0.085865793132256674,2.2181672915206549,3.2149148993108394
-0.13573747881650361,2.2145578732590399,3.2153407163075518
-0.18559799627565865,2.2107988715050224,3.2212544883434431
-0.23542289108251885,2.2065999095266857,3.233145993304563
-0.28517850371423303,2.2016563850431514,3.2511818836471216
-0.33481733306853273,2.1956635328338536,3.2753249307054868
-0.38427338925357335,2.1883246289562734,3.3054555862037809
-0.4334576090205785,2.179353808159548,3.3414851479905452
-0.48225276533020556,2.168474192074171,3.3834527386039968
-0.53050694122225339,2.1554127975519783,3.4315859935594326
-0.57802489333269713,2.139895259125407,3.486295478540729
-0.62455777337451013,2.12164506679993,3.5480741551663133
-0.66979385017351756,2.1003929063222491,3.6172864898768049
-0.71335589124468735,2.0759007371865148,3.6938655880649391
-0.75481334152343427,2.0480007577804811,3.7770039361430991
-0.7937159153063077,2.0166403942060782,3.8650018008997682
-0.82964607151090752,1.9819146538969026,3.9554410861773861
-0.86227362607928149,1.9440663637175504,4.0457006145874796
-0.89138857396341509,1.9034495035175498,4.1335893773124148
-0.91689870218853731,1.860472009861966,4.217762636261063
-0.93880021082923182,1.8155436213769844,4.2977217012273847
-0.95714395649810113,1.7690453084564659,4.3734496498649635
-0.97201795654175238,1.7213206253908147,4.4448993968940291
-0.98355399127600385,1.6726784744786374,4.5115726427951781
-0.99195168935274902,1.6233950648918856,4.572361163829747
-0.99750385777840811,1.5737083406223475,4.6257013442006416
-1.0006064569133888,1.5238067312943613,4.6699515914581546
-1.0017454017679821,1.4738200688183933,4.7038273534613548
-1.0014625270883859,1.4238199804703482,4.726791218604327
-1.0003052457658059,1.3738316917128182,4.7394300023579792
-0.9987586739702361,1.3238535644689915,4.7438813490587499
-0.99715639822151247,1.2738771112466756,4.7441957220585937
-0.99557840058609226,1.2238998853633685,4.746257323215028
-0.99377007735679523,1.1739305031018374,4.7568492217589124
-0.99113382742649547,1.1239983983785373,4.781825350123432
-0.98683284735965693,1.0741833912852183,4.8239137068433742
-0.98000817863882717,1.0246528560922203,4.8810598868230048
-0.97005474008056614,0.97565606759696999,4.9463776238581234
-0.95683625067238198,0.92743667081683812,5.0104054186065428
-0.94070634430125655,0.88010979445624771,5.0649023414150776
-0.922319976211741,0.83361169157446446,5.1059049517675312
-0.90236683621570779,0.78776347369887978,5.1343021068284189
-0.88137039630674896,0.74238337175494429,5.1542446028652904
-0.85960485784442997,0.69736704151467488,5.1708882568507617
